Region,Time,date,day,Westbound,Eastbound,count
P,7,10/2/2021,Sat,0,3,3
P,7,10/2/2021,Sat,6,3,9
P,7,10/2/2021,Sat,4,4,8
P,7,10/2/2021,Sat,3,4,7
P,8,10/2/2021,Sat,3,11,14
P,8,10/2/2021,Sat,9,14,23
P,8,10/2/2021,Sat,19,16,35
P,8,10/2/2021,Sat,9,12,21
P,9,10/2/2021,Sat,28,21,49
P,9,10/2/2021,Sat,30,34,64
P,9,10/2/2021,Sat,23,28,51
P,9,10/2/2021,Sat,24,28,52
P,10,10/2/2021,Sat,43,35,78
P,10,10/2/2021,Sat,56,32,88
P,10,10/2/2021,Sat,42,35,77
P,10,10/2/2021,Sat,51,24,75
P,11,10/2/2021,Sat,50,30,80
P,11,10/2/2021,Sat,32,29,61
P,11,10/2/2021,Sat,30,27,57
P,11,10/2/2021,Sat,68,37,105
P,12,10/2/2021,Sat,58,38,96
P,12,10/2/2021,Sat,86,54,140
P,12,10/2/2021,Sat,101,80,181
P,12,10/2/2021,Sat,47,39,86
P,13,10/2/2021,Sat,58,37,95
P,13,10/2/2021,Sat,84,52,136
P,13,10/2/2021,Sat,105,97,202
P,13,10/2/2021,Sat,67,56,123
P,14,10/2/2021,Sat,60,55,115
P,14,10/2/2021,Sat,57,51,108
P,14,10/2/2021,Sat,57,53,110
P,14,10/2/2021,Sat,62,39,101
P,15,10/2/2021,Sat,43,40,83
P,15,10/2/2021,Sat,38,36,74
P,15,10/2/2021,Sat,55,28,83
P,15,10/2/2021,Sat,53,36,89
P,16,10/2/2021,Sat,62,21,83
P,16,10/2/2021,Sat,62,13,75
P,16,10/2/2021,Sat,21,7,28
P,16,10/2/2021,Sat,17,2,19
P,17,10/2/2021,Sat,12,3,15
P,17,10/2/2021,Sat,5,2,7
P,17,10/2/2021,Sat,5,5,10
P,17,10/2/2021,Sat,6,1,7
P,18,10/2/2021,Sat,14,9,23
P,18,10/2/2021,Sat,16,12,28
P,18,10/2/2021,Sat,29,27,56
P,18,10/2/2021,Sat,7,13,20
P,19,10/2/2021,Sat,14,12,26
P,19,10/2/2021,Sat,10,10,20
P,19,10/2/2021,Sat,18,8,26
P,19,10/2/2021,Sat,25,19,44
P,20,10/2/2021,Sat,21,24,45
P,20,10/2/2021,Sat,19,7,26
P,20,10/2/2021,Sat,13,18,31
P,20,10/2/2021,Sat,14,4,18
P,21,10/2/2021,Sat,15,4,19
P,21,10/2/2021,Sat,12,1,13
P,21,10/2/2021,Sat,11,4,15
P,21,10/2/2021,Sat,7,2,9
P,22,10/2/2021,Sat,6,1,7
P,22,10/2/2021,Sat,0,0,0
P,22,10/2/2021,Sat,0,1,1
P,22,10/2/2021,Sat,5,2,7
P,23,10/2/2021,Sat,3,1,4
P,23,10/2/2021,Sat,10,0,10
P,23,10/2/2021,Sat,6,0,6
P,23,10/2/2021,Sat,3,2,5
P,0,10/3/2021,Sun,2,0,2
P,0,10/3/2021,Sun,5,7,12
P,0,10/3/2021,Sun,4,1,5
P,0,10/3/2021,Sun,8,10,18
P,1,10/3/2021,Sun,9,31,40
P,1,10/3/2021,Sun,3,1,4
P,1,10/3/2021,Sun,1,0,1
P,1,10/3/2021,Sun,0,0,0
P,2,10/3/2021,Sun,0,0,0
P,2,10/3/2021,Sun,0,0,0
P,2,10/3/2021,Sun,0,0,0
P,2,10/3/2021,Sun,0,0,0
P,3,10/3/2021,Sun,0,0,0
P,3,10/3/2021,Sun,0,0,0
P,3,10/3/2021,Sun,0,0,0
P,3,10/3/2021,Sun,0,0,0
P,4,10/3/2021,Sun,0,0,0
P,4,10/3/2021,Sun,0,0,0
P,4,10/3/2021,Sun,0,0,0
P,4,10/3/2021,Sun,0,0,0
P,5,10/3/2021,Sun,0,0,0
P,5,10/3/2021,Sun,0,0,0
P,5,10/3/2021,Sun,0,0,0
P,5,10/3/2021,Sun,0,0,0
P,6,10/3/2021,Sun,0,0,0
P,6,10/3/2021,Sun,0,0,0
P,6,10/3/2021,Sun,0,0,0
P,6,10/3/2021,Sun,0,0,0
P,7,10/3/2021,Sun,0,0,0
P,7,10/3/2021,Sun,1,0,1
P,7,10/3/2021,Sun,1,0,1
P,7,10/3/2021,Sun,0,2,2
P,8,10/3/2021,Sun,2,2,4
P,8,10/3/2021,Sun,1,2,3
P,8,10/3/2021,Sun,1,0,1
P,8,10/3/2021,Sun,7,2,9
P,9,10/3/2021,Sun,11,9,20
P,9,10/3/2021,Sun,6,13,19
P,9,10/3/2021,Sun,6,6,12
P,9,10/3/2021,Sun,12,10,22
P,10,10/3/2021,Sun,13,25,38
P,10,10/3/2021,Sun,14,17,31
P,10,10/3/2021,Sun,28,10,38
P,10,10/3/2021,Sun,17,18,35
P,11,10/3/2021,Sun,31,25,56
P,11,10/3/2021,Sun,35,25,60
P,11,10/3/2021,Sun,21,18,39
P,11,10/3/2021,Sun,47,27,74
P,12,10/3/2021,Sun,36,23,59
P,12,10/3/2021,Sun,30,26,56
P,12,10/3/2021,Sun,26,27,53
P,12,10/3/2021,Sun,19,11,30
P,13,10/3/2021,Sun,25,13,38
P,13,10/3/2021,Sun,17,8,25
P,13,10/3/2021,Sun,14,3,17
P,13,10/3/2021,Sun,10,7,17
P,14,10/3/2021,Sun,19,4,23
P,14,10/3/2021,Sun,13,5,18
P,14,10/3/2021,Sun,16,10,26
P,14,10/3/2021,Sun,7,8,15
P,15,10/3/2021,Sun,7,6,13
P,15,10/3/2021,Sun,10,6,16
P,15,10/3/2021,Sun,3,3,6
P,15,10/3/2021,Sun,5,2,7
P,16,10/3/2021,Sun,9,6,15
P,16,10/3/2021,Sun,8,3,11
P,16,10/3/2021,Sun,3,7,10
P,16,10/3/2021,Sun,10,4,14
P,17,10/3/2021,Sun,7,4,11
P,17,10/3/2021,Sun,12,5,17
P,17,10/3/2021,Sun,4,2,6
P,17,10/3/2021,Sun,5,6,11
P,18,10/3/2021,Sun,7,2,9
P,18,10/3/2021,Sun,5,7,12
P,18,10/3/2021,Sun,3,3,6
P,18,10/3/2021,Sun,6,11,17
P,19,10/3/2021,Sun,3,2,5
P,19,10/3/2021,Sun,9,6,15
P,19,10/3/2021,Sun,6,3,9
P,19,10/3/2021,Sun,3,2,5
P,20,10/3/2021,Sun,7,2,9
P,20,10/3/2021,Sun,10,7,17
P,20,10/3/2021,Sun,3,0,3
P,20,10/3/2021,Sun,3,1,4
P,21,10/3/2021,Sun,1,1,2
P,21,10/3/2021,Sun,1,1,2
P,21,10/3/2021,Sun,1,0,1
P,21,10/3/2021,Sun,0,0,0
P,22,10/3/2021,Sun,0,0,0
P,22,10/3/2021,Sun,0,0,0
P,22,10/3/2021,Sun,0,0,0
P,22,10/3/2021,Sun,0,0,0
P,23,10/3/2021,Sun,0,0,0
P,23,10/3/2021,Sun,0,0,0
P,23,10/3/2021,Sun,0,0,0
P,23,10/3/2021,Sun,0,0,0
